,,,,,,,,,,,,,,
,,,,,,,,,C++,C,,,,
,JavaScript,CSS,,,,,SQL,C#,,,,,,
,JavaScript,,,,,,SQL,C#,,,,,,
Java,,,,,,,SQL,,,,,,,
Java,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
,,,,,,,SQL,C#,,,,,,
,,,PHP,Python,Objective-C,,,C#,C++,,,,,
Java,JavaScript,CSS,PHP,Python,,,SQL,,,C,,HTML5,,
,JavaScript,,PHP,,,,SQL,C#,C++,,,,,
,,,,,Objective-C,,,,,,,,,
Java,JavaScript,,,,,Ruby,,,,,Perl,,,
,JavaScript,CSS,PHP,,,,SQL,,C++,C,,HTML5,,
,,,,Python,,,SQL,C#,C++,,,,,"Scheme, Ada, VBscript"
Java,JavaScript,CSS,PHP,Python,,,SQL,C#,C++,,,,,Delphi (/pascal); ASP(.NET)
Java,,,,,,,,,C++,,,,,
Java,,,,,,,SQL,C#,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Java,JavaScript,CSS,PHP,,,Ruby,SQL,,,,Perl,,,
,JavaScript,CSS,PHP,,Objective-C,,SQL,,C++,,,HTML5,,
,,,PHP,,,Ruby,,,,,,HTML5,,
Java,JavaScript,,PHP,,,,,,C++,,,HTML5,,
Java,JavaScript,,,,,,SQL,,,,,,,
,,,,,Objective-C,,,,,,,,,
,,,,,,,,,,,,,,
Java,JavaScript,CSS,PHP,,Objective-C,,,C#,,,,,,
Java,JavaScript,CSS,PHP,,,,,,C++,C,,,,
,,,,,,,SQL,C#,,,,,,
,,,,,,,SQL,,,,,,,
Java,JavaScript,CSS,PHP,,,,SQL,C#,C++,,,HTML5,,
,JavaScript,CSS,PHP,,,,,,,,,HTML5,,
,,,,,,,,,C++,,,,,
Java,,,,,,Ruby,,,,C,,,,
Java,JavaScript,CSS,PHP,Python,,,SQL,C#,C++,C,,HTML5,,
Java,JavaScript,CSS,,,,Ruby,,,,,,HTML5,,"CoffeeScript, Clojure, Haskell"
Java,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
Java,,,,,,,SQL,C#,C++,,,,,
,,,,,,,,C#,,,,,,
Java,,,,,,,SQL,,,,,,,
Java,JavaScript,,,Python,,,,C#,C++,,,,,
,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
,,,,,,,,,,,,,,
,JavaScript,CSS,PHP,,,,,,C++,C,,,,MATLAB
,JavaScript,,,,,Ruby,,,,,,HTML5,,
Java,JavaScript,CSS,PHP,,,,,,,,,HTML5,,
,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
,JavaScript,CSS,,,,Ruby,,,,,,,,
Java,,,,,,,SQL,C#,C++,C,,HTML5,,
,,,,,,,,,,,,,,
,,,,Python,,,,,C++,C,,,,fortran
Java,JavaScript,CSS,PHP,,,,SQL,C#,C++,C,,HTML5,,
,JavaScript,CSS,,,,,,,,,,HTML5,,
Java,JavaScript,CSS,,,,Ruby,,,,,,,,
,,,,,,,,,,,,,,
Java,,,,,,,,,,C,,,,
Java,,,,,,,,,C++,C,,,,
,,,PHP,,,,,,,,,,,
,JavaScript,,,,,,,C#,,,,,,
Java,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,PHP,Python,,,,,C++,C,,,,
Java,JavaScript,CSS,PHP,Python,Objective-C,,SQL,C#,,C,,HTML5,,
,,,,,Objective-C,,,,C++,C,,,,
Java,JavaScript,CSS,,,,Ruby,SQL,,,,,,,
,,,,,,,SQL,C#,,,,,,
,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
Java,,,,,,,,,C++,,,,,
,,,,,,,,,,,,,,
,,,,,Objective-C,,,,,,,,,
,JavaScript,CSS,PHP,,,Ruby,SQL,,,,,HTML5,,
,,,,,,,,,,,,,,
,JavaScript,CSS,PHP,Python,Objective-C,,,C#,C++,,Perl,HTML5,,
,,,,,Objective-C,,,,,C,,,,
,,,,,,,,,,,,,,
,JavaScript,,,,,,SQL,C#,,,,,,
,,,,,,,SQL,C#,,,,,,
Java,,,,,Objective-C,,SQL,C#,,,,,,
,,,,Python,,Ruby,SQL,C#,,,,,,
,,,,,Objective-C,,,,C++,,,,,
,,CSS,,Python,Objective-C,,,,C++,C,,,,
,JavaScript,,,,,,,C#,,,,,,
,JavaScript,CSS,PHP,,Objective-C,Ruby,SQL,,,,,HTML5,,
,JavaScript,,PHP,Python,Objective-C,,SQL,,C++,C,,HTML5,,
,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
Java,JavaScript,,,,,,,,,,,,,
,JavaScript,,,,,,,,,C,,HTML5,,
,,CSS,PHP,Python,,,SQL,,C++,,,HTML5,,
Java,JavaScript,,,,,,SQL,,,,,,,
,JavaScript,CSS,,,,,SQL,C#,,,,,,VB
,,,,,,,,,,,,,,
Java,JavaScript,,,Python,,,,C#,,,,HTML5,,
,,,,,,,SQL,C#,,,,,,
Java,,,,,,,SQL,,,,,,,Pl/sql
,,,,,,,,,C++,,,,,
,,,PHP,,,,SQL,,,C,Perl,,,
,,,,,,,,,,,,,,
Java,JavaScript,CSS,,Python,,Ruby,SQL,,C++,C,,,,
,,,,Python,,,SQL,C#,C++,C,,,,
Java,JavaScript,CSS,,Python,,,SQL,C#,C++,C,,HTML5,,
,JavaScript,CSS,,,,,,C#,,,,HTML5,,
,,CSS,,Python,Objective-C,Ruby,,,,C,,,,
Java,JavaScript,CSS,PHP,Python,,,,,,,,,,
Java,JavaScript,CSS,PHP,,,,,,,,,HTML5,,
Java,,CSS,PHP,,Objective-C,,SQL,C#,,,,,,
,,,,Python,,,,,,,,HTML5,,
Java,JavaScript,,,,Objective-C,,,,,,Perl,HTML5,,
,JavaScript,,,,,,SQL,C#,,,,,,
,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
Java,,,,,,,,C#,,,,,,
,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
Java,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
Java,JavaScript,CSS,PHP,,,,,,,,,,,
Java,JavaScript,CSS,PHP,,,,SQL,C#,C++,C,,HTML5,,
,,,,,,,,,C++,C,,,,"Lua, D, x86 assembly"
Java,,,,,,,,,C++,C,,,,
,,,,,,,SQL,,,,,,,"Pascal, plpgsql"
Java,JavaScript,CSS,,,,,SQL,C#,C++,,,HTML5,,
,,,,,,,,,,,,,,
,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
,,,,,,,,,,,,,,
Java,,,PHP,,,,SQL,C#,,,,,,
,,CSS,PHP,,,,SQL,C#,,,,HTML5,,
,,,,,,,,C#,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ActionScript
,JavaScript,,,,,,SQL,C#,,,,,,
,,,,,,,,C#,,,,,,
,JavaScript,,,,,,SQL,C#,,,,,,
Java,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
Java,,,,,,,SQL,C#,,,,,,
Java,JavaScript,CSS,,,,,SQL,,,,,,,
,,,,,,,,,,,,,,
,JavaScript,CSS,PHP,Python,,,,C#,,,Perl,,,
,,CSS,,,,Ruby,,,,,,HTML5,,
,,,,,,,,,,,,,,
Java,JavaScript,CSS,PHP,Python,,Ruby,SQL,,,,,HTML5,,octave
Java,JavaScript,CSS,,,,,SQL,C#,C++,C,,,,
Java,,,,Python,Objective-C,,,,,,Perl,,,
,,,,,,Ruby,,,C++,,,,,
Java,,CSS,PHP,,,,,,,,,,,"Processing, Max/MSP/Jitter"
,,,,,,,,,,,,,,
,JavaScript,CSS,,,,Ruby,,,,,,HTML5,,
Java,JavaScript,CSS,,,Objective-C,,SQL,,,,,HTML5,,
Java,,,,,Objective-C,,SQL,C#,,,,,,
Java,JavaScript,CSS,,,,Ruby,,,,,,HTML5,,
Java,,,PHP,Python,,,,,,,,,,
,,,,Python,Objective-C,,,,,C,Perl,HTML5,,
,,,,,,,,,,,,,,
,JavaScript,CSS,,,Objective-C,Ruby,SQL,,,C,,HTML5,,
,JavaScript,CSS,PHP,,,,SQL,,,,,,,
,,,,,,,,,,,,,,
,,,,Python,,,,,C++,C,,,,
,JavaScript,CSS,PHP,,Objective-C,Ruby,SQL,C#,,,,HTML5,,"Pascal, Delphi"
Java,JavaScript,CSS,PHP,,,,SQL,C#,,C,,,,
,JavaScript,CSS,PHP,Python,,,,C#,,,,HTML5,,AutoHotkey
Java,JavaScript,CSS,PHP,Python,,,SQL,,,,,HTML5,,
Java,JavaScript,CSS,,,,Ruby,SQL,,C++,C,,HTML5,,
Java,JavaScript,,,,,,,C#,C++,,,,,
,,,,,,,,C#,C++,,,,,
,JavaScript,CSS,,,,,,,C++,,,HTML5,,
,JavaScript,,,,,,,C#,C++,,Perl,,,
,,,,,,,,,,,,,,
Java,JavaScript,,,,,Ruby,SQL,,,,,HTML5,,
,,,,,,,,,,,,,,
,JavaScript,CSS,PHP,,,Ruby,,,,C,,,,
,JavaScript,CSS,,,,,,,,,Perl,HTML5,,
,,,,,Objective-C,,,,,C,,,,
,,,,,,,,,,,,,,
Java,,CSS,PHP,,,,,,,,,,,
Java,JavaScript,CSS,,,,,SQL,,C++,C,,HTML5,,Smalltalk
Java,,,PHP,,,,,,,,,,,
,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
,JavaScript,CSS,,Python,,,,,,,,HTML5,,
,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
,JavaScript,CSS,PHP,,,,,,,,,HTML5,,
Java,,,,,,,,,,,,,,
,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
,,,PHP,,,,SQL,,,,Perl,,,plsql (Oracle)
Java,JavaScript,CSS,PHP,Python,,,SQL,C#,C++,C,,HTML5,,
,,,,,,,,,,,,,,
Java,JavaScript,CSS,PHP,Python,,,SQL,C#,,,,HTML5,,
,,,,,,,,C#,,,,,,
,,,,,,,,,,,,,,
,JavaScript,,,,,,SQL,C#,,,,,,
Java,,,,,,,SQL,C#,,,,,,
,,,,,,,,,,,,,,
,,,,,Objective-C,,,,,C,,,,
Java,,,,,,,,C#,C++,,,,,
Java,,,,,,,,,,C,,,,
,,,,,,,,,,,,,,
,JavaScript,CSS,,Python,,,,,,,,HTML5,,
,,,,,,,,,,,,,,
,JavaScript,,PHP,,,,,C#,C++,,,,,
,,,,,Objective-C,,,,C++,C,,,,
,JavaScript,CSS,PHP,Python,,,SQL,,,,Perl,HTML5,,"SH, XML, pike"
,JavaScript,,,,,,SQL,C#,,,,HTML5,,
,,,,,,,SQL,C#,,,Perl,HTML5,,
,,,,,,,,,,,,,,
Java,JavaScript,CSS,PHP,Python,,Ruby,SQL,C#,,,Perl,HTML5,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,JavaScript,,,,,,SQL,C#,,,,,,
,,,,,,,SQL,C#,C++,,,,,
Java,,,,,,,,,,,,,,
Java,,CSS,,,,,SQL,C#,C++,C,,,,"Prolog, powershell"
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,C#,C++,,,,,Matlab
,JavaScript,,,Python,,,,,,,,,,
Java,JavaScript,CSS,PHP,,,,SQL,C#,C++,C,,,,
Java,,,,,Objective-C,,SQL,C#,C++,C,,,,
,,CSS,,,,,SQL,C#,,,,,,
,,,,,,,,,,,,,,VB
Java,JavaScript,CSS,PHP,,,,,C#,C++,,,HTML5,,
Java,JavaScript,CSS,,,,Ruby,,,,,,HTML5,,
Java,JavaScript,CSS,,Python,,,SQL,C#,,,,HTML5,,
Java,JavaScript,CSS,PHP,,,Ruby,SQL,,,C,,HTML5,,Haskell
,,,,,,,,,,,,,,
,JavaScript,CSS,PHP,Python,,,SQL,,,,,,,
,,CSS,,,,Ruby,SQL,C#,,,,,,
Java,JavaScript,CSS,PHP,Python,,,SQL,,,,,HTML5,,
,,,,,,,SQL,C#,C++,C,,,,
Java,JavaScript,CSS,PHP,Python,,,,,,C,Perl,,,
,,,,Python,,,,,,,,,,
Java,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
,,,,,Objective-C,,SQL,,C++,,,,,Delphi
Java,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
,,,,,,,,,,,,,,
Java,JavaScript,CSS,,,,,,C#,C++,,,,,
,,CSS,PHP,,,,SQL,C#,,,,,,
Java,JavaScript,CSS,PHP,,,,SQL,,,C,,HTML5,,
,,,,,,,,,,,,,,
,JavaScript,CSS,PHP,,Objective-C,,SQL,,,,Perl,HTML5,,
,,,,,Objective-C,,,C#,C++,C,,HTML5,,
,JavaScript,CSS,PHP,,,Ruby,SQL,,,,,HTML5,,
Java,JavaScript,,,,,,,,,,,,,android
,JavaScript,CSS,,,,Ruby,,,,,,HTML5,,
Java,,CSS,,Python,,,,,C++,,,,,
,,,,,,,,,,,,,,
,,CSS,,Python,,,SQL,C#,C++,C,,,,
,,,,,,,,,,,,,,
Java,,,,,,,,,,,,,,
,,,,,,,,,C++,,,,,
Java,JavaScript,CSS,,,,,SQL,,,,,,,
,JavaScript,CSS,,,,,SQL,C#,,C,,HTML5,,
,,CSS,PHP,,,,,,,,,HTML5,,
,JavaScript,CSS,PHP,,,,,,,,,HTML5,,
,,,,,,,,,,,,,,
Java,,,,,Objective-C,,SQL,C#,C++,,,,,
,,,,,,,,,,,,,,
Java,JavaScript,CSS,PHP,,,,SQL,,C++,,,HTML5,,
,,,,,,,SQL,,C++,,,,,Mathematica
Java,,,,,,,SQL,C#,,,,,,
,JavaScript,CSS,,,,,SQL,C#,C++,C,Perl,,,Powershell
Java,,,,,,,,,,,,,,
,,,,,Objective-C,,,,,,,,,
,JavaScript,CSS,PHP,,,,SQL,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,JavaScript,CSS,PHP,Python,,Ruby,SQL,,C++,,,HTML5,,
,,,,,,,,,,,,,,
,JavaScript,CSS,PHP,Python,,,SQL,,,,,HTML5,,
,JavaScript,CSS,PHP,,Objective-C,,SQL,,C++,C,,HTML5,,
Java,JavaScript,CSS,PHP,,,,SQL,C#,C++,C,Perl,HTML5,,
Java,,CSS,,,,,SQL,C#,,,,HTML5,,
Java,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,.NET
Java,,CSS,PHP,Python,,,SQL,,C++,C,,,,
Java,JavaScript,CSS,,,,Ruby,,C#,,,,HTML5,,ActionScript
,,,,,,,,C#,,,,,,VB.net
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,JavaScript,CSS,,,Objective-C,,,,,,,HTML5,,
Java,JavaScript,CSS,,,,,SQL,C#,C++,,,,,
Java,,,,,,,,,,,,,,
,,,,Python,,,,,,,,,,
,JavaScript,CSS,PHP,,,Ruby,,,,,,HTML5,,
Java,,,,,Objective-C,Ruby,SQL,,C++,,,,,
,,,,,,,SQL,C#,,,,,,F#
,,,,,,,,C#,,,,,,
,JavaScript,,PHP,,,,SQL,,,,,,,
Java,JavaScript,,,Python,,,,,,,,,,"actionscript-3,processing,max-msp"
Java,JavaScript,CSS,PHP,,,Ruby,,,,,,HTML5,,
,,,,,,,,,,,,,,
,,,,,,Ruby,,C#,,,,,,
Java,JavaScript,CSS,,,,,SQL,C#,,,,,,
,,,,,,,,C#,,,,,,
Java,,CSS,PHP,,,,SQL,,C++,C,,,,
Java,JavaScript,CSS,,,,,,C#,C++,C,,HTML5,,
,,,,,,,,C#,C++,,,,,
,JavaScript,CSS,,,,,,,,C,,HTML5,,
Java,,CSS,,Python,,,,,C++,,,HTML5,,
Java,JavaScript,,,Python,,,SQL,C#,,C,,HTML5,,
Java,,,PHP,,,,,C#,,C,,,,
,,,,,,,,,,,,,,
,,,,,Objective-C,,,,,,,,,
Java,,,,,,,,C#,,,,,,
Java,,,,Python,,,SQL,C#,,,,HTML5,,
,,,,,,,,,,,,,,
,JavaScript,,,,,,SQL,C#,,,,,,
Java,JavaScript,CSS,,,Objective-C,Ruby,,,C++,,,HTML5,,
,,,,,,,,,,,,,,
Java,,,,,,,SQL,,,,,,,
,JavaScript,CSS,PHP,Python,,,,C#,C++,,,,,
Java,,,PHP,Python,,,SQL,,,C,Perl,,,
,JavaScript,CSS,PHP,,,Ruby,SQL,,,,,HTML5,,
,,,,,,,,,,,,,,
,,CSS,,,,Ruby,SQL,C#,,,,,,
Java,JavaScript,CSS,PHP,Python,,Ruby,SQL,,C++,C,Perl,HTML5,,
,JavaScript,CSS,PHP,,,,,C#,,,,,,
Java,JavaScript,,PHP,,,,,C#,C++,C,,,,
,,,,,,,SQL,C#,C++,,,,,
,,,,,,,,,,,,,,
Java,JavaScript,CSS,,Python,,,,,,,,HTML5,,XSLT
,JavaScript,CSS,PHP,,,,SQL,,C++,C,,HTML5,,
Java,,,,Python,Objective-C,,SQL,C#,C++,C,Perl,,,
Java,JavaScript,CSS,PHP,,,,SQL,C#,C++,C,,HTML5,,
,JavaScript,,,Python,Objective-C,,,,,C,,,,
,JavaScript,,,,,Ruby,,,,,,,,
,,CSS,PHP,,,,SQL,,,,,,,
,JavaScript,CSS,PHP,,Objective-C,,,,C++,,,HTML5,,
,,,,,,,,,,,,,,
Java,,,,,Objective-C,Ruby,SQL,,,,,,,
,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
Java,JavaScript,CSS,PHP,,Objective-C,,,,,,,HTML5,,Brainfuck
Java,,,,Python,,,,C#,C++,C,,,,
,,,,,,,,,C++,C,,,,delphi
,JavaScript,,,Python,,,SQL,,,,,HTML5,,
,JavaScript,,,,,,SQL,C#,,,Perl,,,
,JavaScript,,,,,,SQL,C#,C++,C,,HTML5,,
Java,,,PHP,,,,,,,C,,,,
,,,,Python,,,,,,,,,,
,JavaScript,,,Python,,,,C#,C++,,Perl,,,
Java,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
,,,,Python,,,,,,C,,,,
Java,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
,,,,Python,,,SQL,,C++,C,Perl,,,
Java,,,,,,,,,,C,,,,
,,,,Python,,,,,,C,,,,
,JavaScript,CSS,,,Objective-C,,SQL,C#,,,,,,
Java,JavaScript,CSS,,,,,,,,,,,,
Java,,,,,,,,C#,,,,,,
Java,,CSS,,,,,,C#,,C,,,,
,JavaScript,CSS,,,,,,,,,,HTML5,,
,,,,,,,,,,,,,,
,,,,Python,,,SQL,,C++,C,Perl,,,"Informix 4GL, Clojure"
Java,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,"vba, delphi, pascal"
,JavaScript,CSS,,,,,,C#,,,,HTML5,,
,,,,,,,,,,,,,,
,JavaScript,CSS,PHP,,,,,,,,,HTML5,,
Java,,,,,,,,C#,,,,,,delphi
Java,,,,,,,,,,,,,,
,,,,,,,,C#,,,,,,
Java,JavaScript,CSS,,,,,,,,,,,,Google App Engine
Java,JavaScript,CSS,PHP,,,,,C#,C++,C,,HTML5,,
,JavaScript,,PHP,,,,SQL,,,,,HTML5,,
,JavaScript,CSS,,,,,,C#,,,,HTML5,,
,,,,Python,Objective-C,,SQL,,,C,,,,
Java,,,PHP,Python,,,,,,C,,,,
,,,,,,,,,,,,,,
,JavaScript,CSS,,,,,,C#,C++,C,,HTML5,,
Java,,,,,,,SQL,C#,,C,,,,
,JavaScript,CSS,PHP,,,,,,,,,HTML5,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,JavaScript,,,,,,SQL,C#,,,,,,
,JavaScript,CSS,,,,Ruby,SQL,,,,,HTML5,,
,,,,,,,,C#,,,,,,
Java,,,,,,,,C#,C++,,,,,
,,,,,,,SQL,C#,,,,,,
,JavaScript,CSS,,,,,SQL,C#,,,,,,
Java,,,,,,,,,,,,,,
Java,JavaScript,CSS,PHP,Python,,,SQL,,,,,HTML5,,
,,,,,,,,,C++,C,,,,Haskell
,JavaScript,,,Python,,,,C#,,,,HTML5,,
Java,JavaScript,CSS,PHP,Python,Objective-C,,SQL,C#,C++,C,Perl,HTML5,,"js, css, html...? Those are not ""languages""! The only people who refer to those as languages are people who arent smart enough to learn a real language."
,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
Java,JavaScript,,PHP,,Objective-C,Ruby,SQL,C#,C++,C,,,,
,,,,,,,,,,,,,,
,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,Visual Basic .NET.
Java,JavaScript,,PHP,,,,SQL,C#,,,,HTML5,,
,,,,,,,,,,,,,,
,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
Java,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
,,,,,,,,,,,,,,
Java,JavaScript,CSS,PHP,,,,SQL,,,,Perl,HTML5,,
,,CSS,PHP,Python,,,SQL,,,,,,,
,,,,,,,,,,,,,,c#
,,CSS,PHP,,Objective-C,,,,,,,,,
,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
Java,JavaScript,CSS,,Python,,Ruby,,,,,,,,
,JavaScript,CSS,,,,,SQL,C#,,,,,,
Java,,CSS,,Python,,,,,C++,C,,,,
,JavaScript,CSS,PHP,,,,SQL,C#,,,,,,
,JavaScript,,PHP,,,,,,,,,HTML5,,
,,,,,Objective-C,,,,C++,C,,,,
,,,,,Objective-C,,,,C++,C,,,,
Java,JavaScript,CSS,PHP,,Objective-C,Ruby,,C#,,,,,,Scala
,,,,,,,,,,,,,,
,JavaScript,CSS,PHP,,,,SQL,C#,C++,,,HTML5,,
,,,,,,,SQL,C#,,,,,,
Java,JavaScript,CSS,PHP,Python,,,SQL,C#,C++,C,,HTML5,,
Java,JavaScript,CSS,,,,,,C#,C++,,,HTML5,,
Java,JavaScript,CSS,PHP,,,,SQL,,C++,,Perl,HTML5,,
,,CSS,,,,,,C#,C++,C,,HTML5,,VB.NET
,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
Java,JavaScript,CSS,PHP,Python,,,SQL,,,,,,,
,,CSS,PHP,,,Ruby,SQL,,,,,HTML5,,
,JavaScript,CSS,PHP,Python,,,SQL,,,,,HTML5,,
,JavaScript,CSS,,Python,,,SQL,,,,,HTML5,,python
,,,,Python,,,,,,,,,,Brainfuck
,,,,,,,,,C++,,,,,
,,,,,,,SQL,C#,,,,,,Delphi
,,,,,Objective-C,,,C#,C++,,,,,
Java,JavaScript,CSS,,,,,SQL,,,,,HTML5,,
,,,,,,,,,,,,,,
Java,JavaScript,CSS,PHP,,Objective-C,,SQL,C#,C++,C,,HTML5,,
Java,JavaScript,CSS,,,Objective-C,,,,,C,Perl,HTML5,,"Haskell, Common Lisp"
Java,,,PHP,,,,,,C++,,,,,
,,,,,Objective-C,,,,,,,,,
Java,,,,,,,,,C++,,,,,
Java,JavaScript,,,,,,,,C++,,,,,
,,,,,,,,C#,,C,,,,
Java,,,,,,,SQL,,,,Perl,,,
Java,,,PHP,,,,SQL,,C++,C,,,,
Java,,,,Python,,,,,C++,C,,,,
,,,PHP,,,,SQL,,,,,HTML5,,Delphi
Java,,,,,,,,,C++,C,Perl,,,
,,,,,,,,,,,,,,
,,,,,,,SQL,C#,,,,,,
,,,,,,,,,,,,,,
,,,,,Objective-C,,,,,,,,,
,,,,,,,,,C++,C,Perl,,,
,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
,,,,,,,,,,,,,,
,JavaScript,CSS,,,,,,,,,,HTML5,,
,JavaScript,CSS,,,,,SQL,,,C,Perl,HTML5,,
Java,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
,JavaScript,,PHP,,,,,,,,,,,
,,,PHP,,,,,,C++,,,,,
Java,JavaScript,CSS,PHP,,,,SQL,C#,C++,C,,HTML5,,
,,,,,,,,,,,,,,
,,,,Python,,,,,C++,,,,,
,JavaScript,CSS,,,,,SQL,C#,C++,C,,HTML5,,
,JavaScript,,,,,Ruby,SQL,C#,,,,HTML5,,
Java,JavaScript,CSS,PHP,,,,SQL,,,C,,,,
,JavaScript,,,,,,SQL,C#,,,,,,asp.net
,,CSS,,,,,SQL,C#,C++,,,,,
Java,,,,,,,,C#,,,,,,
,JavaScript,CSS,PHP,,Objective-C,,SQL,,C++,,,HTML5,,Qt
Java,JavaScript,CSS,PHP,,,,SQL,,C++,C,,HTML5,,
Java,,,,Python,,,,,,,,,,
,,,,,,,,,,,,,,"Haskell, Prolog, Coq"
Java,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
Java,JavaScript,CSS,,,,,SQL,,,,,,,"Grails, Groovy"
,,,PHP,,,,SQL,,C++,C,,,,
,,CSS,,,,,SQL,C#,,,,HTML5,,
,JavaScript,CSS,,,,,SQL,C#,,,,,,
Java,,,,,,,,,,,,,,groovy
Java,JavaScript,CSS,PHP,,,Ruby,SQL,C#,,,,,,
Java,,,,,,,SQL,,C++,C,,,,
,JavaScript,CSS,PHP,,,,SQL,,C++,C,,HTML5,,
,,,,,,,,C#,,,,HTML5,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Java,,,,,,,,,C++,,,,,
,,,,,,Ruby,,,,,,,,
,,,,,,,,,,,,,,
,JavaScript,,,,,,,C#,,,,,,
Java,JavaScript,CSS,,,,,SQL,,,,,HTML5,,
Java,,,,,,,,,C++,C,,HTML5,,
,JavaScript,CSS,,,Objective-C,,SQL,,,C,,HTML5,,
,JavaScript,CSS,PHP,,,,,,,,,,,
,,CSS,,,Objective-C,,SQL,C#,,,,HTML5,,
,JavaScript,CSS,PHP,,,,SQL,,,C,,HTML5,,
,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
,,,,,,,SQL,,,,,,,VB
Java,,,PHP,Python,,,SQL,,C++,,,,,
Java,,CSS,,Python,,Ruby,,,C++,C,,,,VHDL
,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
,JavaScript,,PHP,,,,,,,,,,,ActionScript 3
,,,,,,,,,,,,,,
,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
Java,JavaScript,CSS,PHP,,,,,,C++,C,Perl,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,JavaScript,CSS,PHP,,,,,,C++,,,,,
,,CSS,,,,,,C#,,,,,,
,,,,,,,,,,,,,,
Java,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,android
Java,JavaScript,CSS,PHP,,,,SQL,,,,,,,
Java,,,PHP,,,,SQL,,C++,,,,,
,JavaScript,,,Python,,,,,,C,,,,
,JavaScript,,PHP,,,,SQL,,,,,HTML5,,
,,,,Python,Objective-C,,SQL,C#,,,,,,
,JavaScript,CSS,PHP,Python,,,SQL,,,,,HTML5,,
Java,,CSS,PHP,,,,SQL,C#,C++,,,,,
,JavaScript,CSS,PHP,Python,,,SQL,,,C,,HTML5,,
,,,,Python,,,SQL,,,,,,,
Java,JavaScript,CSS,,,,,,,,,,,,
,JavaScript,CSS,PHP,Python,,,SQL,,,,,HTML5,,
,JavaScript,CSS,,,,,SQL,C#,,,,,,
,,,,,,,,,,,,,,
Java,JavaScript,CSS,,,,,SQL,,,,,HTML5,,
,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
,,,,Python,,,,,C++,,,,,
,,,,,,,,,,,,,,
Java,JavaScript,CSS,,Python,,,SQL,,,C,,,,
Java,JavaScript,CSS,PHP,Python,Objective-C,,SQL,C#,,C,Perl,HTML5,,
Java,JavaScript,,,Python,,Ruby,,,C++,C,Perl,,,"VB.NET, Bash, and Emacs Lisp"
,,,,,,,,,,,,,,
Java,JavaScript,CSS,PHP,Python,,,,C#,C++,C,,,,
Java,,,PHP,,,,SQL,C#,C++,C,Perl,,,
,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
,JavaScript,CSS,,,,,SQL,C#,,,,,,
